Hours,dni,dhi,ghi,wind_speed,temp_air
534.5,2.63167,0.163333,0,1.67,-2.52333
535.5,2.11667,0.29,0,2.035,-2.235
536.5,2.09167,0.37,0,2.24833,-1.795
537.5,2.36167,0.336667,0,2.11667,-1.47333
538.5,1.415,0.336667,0,3.16333,-1.17333
539.5,0.788333,0.415,0,5.09833,-0.833333
540.5,0.98,3.73833,1.99,4.71,-0.628333
541.5,0.628333,39.605,37.3433,6.54667,0.106667
542.5,0.0416667,92.9783,92.1683,7.14667,1.12
543.5,0,152.818,152.635,7.16167,2.175
544.5,0.0716667,158.648,158.538,7.13333,2.855
545.5,0,217.065,217.982,8.675,3.25167
546.5,0.00166667,217.045,218.977,8.22333,3.695
547.5,0.065,184.372,183.228,7.85,4.44667
548.5,0.221667,129.628,127.67,8.425,5.27333
549.5,0.38,45.2367,42.0117,8.65833,5.58333
550.5,0.281667,4.58,2.56167,9.77333,5.86
551.5,0.528333,0.356667,0,7.75333,6.13333
552.5,0.458333,0.398333,0,2.83167,6.10167
553.5,0.686667,0.226667,0,1.91333,5.90833
554.5,1.11333,0.196667,0,2.89333,6.005
555.5,0.543333,0.225,0,3.685,6.06667
556.5,0.293333,0.123333,0,2.595,5.06
557.5,0.588333,0.15,0,2.12333,3.73833
558.5,2.50667,0.32,0,5.98,6.15833
559.5,0.463333,0.64,0,7.42667,6.62667
560.5,0.335,0.645,0,6.79667,6.04
561.5,0.533333,0.385,0,4.42,5.33167
562.5,0.796667,0.33,0,4.24,5.02167
563.5,0.471667,0.446667,0,4.53833,4.35333
564.5,0.868333,3.31667,1.965,3.82667,4.11167
565.5,2.545,31.9367,29.9867,4.71667,4.26167
566.5,33.23,108.053,115.868,5.56167,4.78333
567.5,3.39667,135.198,133.798,5.92833,5.245
568.5,0.998333,143.907,141.118,6.37167,5.78667
569.5,0.368333,105.845,103.98,6.11,5.74833
570.5,0.341667,81.7017,79.8533,5.54167,5.43
571.5,0.123333,50.5833,48.215,7.06333,5.06
572.5,0.225,30.04,27.6,4.735,4.66167
573.5,0.04,11.6317,8.97833,6.01667,4.21
574.5,0.751667,1.11167,0.015,4.93,3.66833
575.5,0.918333,0.611667,0,5.52167,3.25167
576.5,1.07167,0.606667,0,6.295,2.885
577.5,1.02333,0.681667,0,6.285,2.13167
578.5,1.10167,0.745,0,6.89333,1.46667
579.5,1.535,0.583333,0,5.55167,0.963333
580.5,1.68,0.535,0,5.14167,0.6
581.5,2.36833,0.301667,0,3.355,0.346667
582.5,1.7,0.385,0,4.125,0.188333
583.5,1.74667,0.463333,0,4.46667,0.0333333
584.5,1.76333,0.416667,0,4.04333,-0.08
585.5,2.37,0.308333,0,3.27667,-0.145
586.5,2.22833,0.31,0,3.415,-0.261667
587.5,2.12,0.363333,0,3.75,-0.26
588.5,1.99,2.82833,1.35667,3.31833,-0.303333
589.5,2.51333,28.2117,26.1583,3.10167,-0.32
590.5,1.19,82.355,81.0017,4.41,-0.328333
591.5,1.59,159.422,158.94,4.08833,-0.21
592.5,78.7733,286.555,321.945,2.56167,0.338333
593.5,529.68,218.345,470.228,1.67,1.37
594.5,867.053,100.082,492.242,1.11167,2.62167
595.5,757.3,94.7133,377.085,1.19833,3.45
596.5,94.7783,95.675,122.003,0.43,3.44333
597.5,9.86833,57.25,56.5267,0.613333,3.29333
598.5,0.268333,3.55333,2.54,0.741667,2.09667
599.5,1.85333,0.11,0,1.49333,1.29667
600.5,2.645,0.141667,0,1.52667,1.18833
601.5,3.11667,0.121667,0,0.615,1.285
602.5,2.70167,0.168333,0,0.706667,0.901667
603.5,2.80167,0.133333,0,1.16167,0.701667
604.5,2.93167,0.126667,0,1.285,0.876667
605.5,3.455,0.145,0,1.28333,1.205
606.5,1.84833,0.0983333,0,1.18667,0.695
607.5,3.845,0.153333,0,0.835,0.918333
608.5,3.56667,0.035,0,1.43333,0.968333
609.5,3.115,0.0116667,0,2.52833,0.475
610.5,3.54833,0.0383333,0,2.27833,0.295
611.5,3.38,0.0816667,0,2.46167,0.313333
612.5,3.22833,2.57667,1.305,3.29167,0.263333
613.5,3.48833,34.0317,32.18,3.905,0.168333
614.5,4.28667,56.7717,55.45,2.895,0.46
615.5,3.83333,35.795,33.9483,2.21333,1.18667
616.5,2.75333,37.6217,35.5433,1.49667,1.235
617.5,1.92667,48.18,45.5317,2.61,1.08833
618.5,1.93,48.7733,45.5083,2.985,1.22667
619.5,2.1,43.3283,39.5567,1.50667,1.27
620.5,1.83833,13.5633,9.01,1.51333,1.36333
621.5,1.63833,3.63333,0.255,1.63667,1.515
622.5,3.10333,0.6,0,1.29167,1.67833
623.5,3.65667,0.205,0,1.63667,1.93167
624.5,3.31667,0.18,0,1.74833,2.13
625.5,2.93667,0.191667,0,1.75833,2.405
626.5,3.385,0.133333,0,1.275,2.63167
627.5,2.87167,0.0916667,0,1.03167,2.95333
628.5,3.04167,0.175,0,1.19833,3.04667
629.5,1.78,0.288333,0,3.365,3.51833
630.5,1.83,0.133333,0,1.89167,4.13833
631.5,1.655,0.125,0,2.81667,4.95667
632.5,1.03667,0.0866667,0,2.66833,5.505
633.5,1.75333,0.0466667,0,1.825,6.12167
634.5,1.43333,0.398333,0,3.36833,4.58667
635.5,2.85,0.146667,0,1.69667,4.39333
636.5,1.275,3.06,1.10333,2.40333,5.04667
637.5,2.72833,32.49,28.125,2.09,5.06667
638.5,1.69667,82.365,78.94,3.105,5.69333
639.5,1.71833,50.3967,46.5767,6.67833,6.29833
640.5,1.13333,72.6767,69.7183,9.89,5.89333
641.5,0.658333,67.4,64.415,8.31333,4.35667
642.5,1.54167,102.403,100.482,9.325,3.95
643.5,0.618333,73.7583,71.7417,9.01167,3.81
644.5,0.13,43.785,41.6017,8.38667,3.34
645.5,0.335,12.48,9.87667,6.36667,3.14167
646.5,0.858333,1.29667,0.165,6.51833,3.14
647.5,2.25667,1.16333,0,6.42833,2.58
648.5,2.67167,0.645,0,4.23167,2.67
649.5,1.68833,0.561667,0,5.23,2.375
650.5,1.23167,0.675,0,6.68667,2.27333
651.5,1.26833,0.661667,0,6.98,2.02667
652.5,1.265,0.576667,0,6.00667,1.69833
653.5,2.1,0.206667,0,3.42,1.40167
654.5,1.535,0.29,0,3.79333,1.21
655.5,2.285,0.191667,0,2.06,0.421667
656.5,1.805,0.25,0,1.15167,-0.586667
657.5,3.90167,0.2,0,0.748333,-1.00833
658.5,4.45333,0.173333,0,0.538333,-0.761667
659.5,5.52,0.121667,0,0.478333,-0.61
660.5,4.14167,9.60667,8,0.983333,0.603333
661.5,53.0133,77.5917,81.3733,3.72167,1.035
662.5,114.667,173.995,200.435,5.13333,1.14833
663.5,425.52,183.507,349.532,3.08,2.27833
664.5,86.8267,264.852,304.61,4.67833,3.445
665.5,119.292,284.45,344.85,5.395,4.44
666.5,149.613,185.245,260.273,6.33,5.22
667.5,0.025,35.425,33.325,5.93333,5.07333
668.5,55.345,59.7183,71.76,8.38333,4.88
669.5,84.985,38.6683,47.735,10.6883,4.14
670.5,8.955,5.58167,2.97333,8.99333,3.62667
671.5,0.338333,0.675,0,8.20167,2.96833
672.5,0.276667,0.693333,0,9.53333,2.33167
673.5,0.398333,0.641667,0,9.94,1.59
674.5,0.295,0.7,0,8.37333,0.946667
675.5,0.6,0.693333,0,7.405,0.316667
676.5,0.63,0.663333,0,6.47,-0.27
677.5,0.723333,0.681667,0,6.46333,-0.72
678.5,0.833333,0.546667,0,5.30833,-1.205
679.5,1.01,0.473333,0,4.95,-1.625
680.5,1.57667,0.328333,0,4.115,-1.95
681.5,1.345,0.38,0,4.37,-2.23167
682.5,1.665,0.301667,0,4.05,-2.31667
683.5,1.92,0.253333,0,3.72,-2.22667
684.5,2.015,9.49833,6.365,3.76,-2.105
685.5,565.23,38.7783,122.893,4.36333,-0.97
686.5,514.858,104.843,237.975,4.83167,0.168333
687.5,173.745,189.072,255.477,6.50167,0.606667
688.5,210.383,233.178,332.315,5.7,1.88667
689.5,38.9117,237.817,258.268,6.09833,3.02667
690.5,26.5583,144.677,156.267,5.31167,3.52333
691.5,0.278333,104.902,103.958,5.25,3.845
692.5,83.3433,111.197,127.528,5.41333,4.67333
693.5,142.527,59.2367,79.335,5.78833,4.65
694.5,7.52333,6.34333,4.04333,4.615,4.30167
695.5,0.508333,0.258333,0,5.34833,3.98333
696.5,0.413333,0.895,0,8.91333,3.01167
697.5,1.455,0.863333,0,6.59833,-0.14
698.5,4.00167,1.175,0,7.56,-0.365
699.5,3.33,0.985,0,7.54667,-0.786667
700.5,3.36667,0.863333,0,8.26167,-0.758333
701.5,2.85833,0.856667,0,8.305,-0.996667
702.5,2.55,0.771667,0,8.22,-1.41
703.5,1.96333,0.55,0,7.21333,-2.08333
704.5,2.12667,0.491667,0,4.98667,-2.84667
705.5,3.06667,0.403333,0,3.79833,-3.125
706.5,2.43833,0.568333,0,4.78333,-3.47
707.5,2.39667,0.461667,0,4.17,-3.61833
708.5,1.85333,11.0133,9.05667,4.95667,-3.82333
709.5,2.75167,75.1317,71.3617,5.20167,-3.86167
710.5,460.678,116.342,243.968,4.595,-3.50333
711.5,667.863,168.022,440.908,5.25,-3.02333
712.5,837.56,121.457,522.3,3.87833,-2.27333
713.5,833.45,131.943,550.415,3.39333,-1.24333
714.5,614.553,169.533,466.632,3.99667,-0.178333
715.5,55.6383,241.46,260.078,4.49,0.756667
716.5,4.02833,155.158,155.813,2.78833,1.42833
717.5,2.17167,56.6417,54.9183,2.045,1.735
718.5,1.91833,5.37333,3.92,2.31833,1.68333
719.5,0.716667,0.318333,0,5.27333,1.9
720.5,0.751667,0.353333,0,6.59333,2.31
721.5,0.941667,0.3,0,5.67333,2.83833
722.5,0.751667,0.43,0,7.41833,3.41167
723.5,0.623333,0.35,0,6.025,3.65667
724.5,0.91,0.313333,0,3.74,3.70333
725.5,0.978333,0.321667,0,4.48,4.11333
726.5,0.483333,0.201667,0,2.10167,2.83667
727.5,1.15667,0.208333,0,0.638333,0.648333
728.5,3.56167,0.196667,0,0.798333,-1.12333
729.5,4.465,0.181667,0,0.568333,-1.38833
730.5,5.38833,0.0566667,0,2.89667,2.735
731.5,2.50167,0.176667,0,4.95167,5.91
732.5,2.38333,8.685,5.22333,5.325,8.01667
733.5,38.2083,70.4483,71.785,5.32333,9.18
734.5,189.423,164.528,219.745,6.79167,10.405
735.5,248.96,200.81,295.662,8.01167,11.02
736.5,352.66,165.018,332.072,8.15,11.405
737.5,889.973,86.0117,535.783,8.125,12.715
738.5,826.145,96.5767,492.385,7.06,13.7933
739.5,661.127,120.072,383.935,5.225,14.7633
740.5,483.97,126.865,258.83,5.55833,15.4733
741.5,78.4167,67.8117,70.415,5.15833,14.9617
742.5,50.8833,8.78833,6.69,4.65667,14.2267
743.5,1.84667,0.0733333,0,4.08833,13.8967
744.5,0.726667,0.195,0,5.49667,14.485
745.5,0.2,0.236667,0,6.055,14.2717
746.5,0.215,0.186667,0,5.62833,13.9733
747.5,0.215,0.138333,0,4.88333,13.9967
748.5,0.438333,0.175,0,4.48167,13.63
749.5,0.24,0.441667,0.0133333,4.745,13.075
750.5,0.323333,0.338333,0,6.015,12.6567
751.5,0.0333333,0.693333,0,10.2733,11.4167
752.5,0.131667,0.606667,0,6.45167,9.85
753.5,0.341667,0.513333,0,8.49833,10.36
754.5,0.17,0.461667,0,7.72333,10.8333
755.5,0.316667,0.448333,0,7.575,11.0433
756.5,0,1.94333,0.00666667,6.475,10.77
757.5,0.163333,7.95833,4.24833,6.23333,10.6
758.5,0.288333,27.3133,23.6767,6.53167,10.575
759.5,0.216667,41.0583,37.955,7.52833,10.6983
760.5,0.301667,65.95,62.745,7.2,11.0033
761.5,0.528333,79.2933,76.13,6.25833,11.1867
762.5,61.9067,155.583,182.012,7.19833,11.6317
763.5,419.908,180.743,346.708,7.265,12.625
764.5,674.525,80.3567,263.768,6.40167,13.2717
765.5,445.383,44.985,105.762,6.655,12.9633
766.5,51.775,8.18833,6.545,3.42167,11.7867
767.5,0,0.118333,0,1.28833,9.33833
768.5,0,0.136667,0,0.668333,7.69333
769.5,2.02,0.0666667,0,0.748333,6.29833
770.5,1.865,0.145,0,0.828333,6.34833
771.5,1.09333,0.0766667,0,0.633333,5.60167
772.5,1.44667,0.0666667,0,0.573333,4.36333
773.5,1.45667,0.0933333,0,0.403333,3.54
774.5,2.28333,0.145,0,0.311667,2.245
775.5,2.66333,0.145,0,1.265,2.17167
776.5,3.58,0.133333,0,0.958333,2.28667
777.5,3.34,0.156667,0,0.545,2.13
778.5,3.64667,0.163333,0,0.308333,1.40833
779.5,4.07333,0.141667,0,0.505,1.025
780.5,3.21,3.685,2.55667,0.62,0.998333
781.5,4.46333,38.275,37.1433,0.768333,1.29833
782.5,3.76667,74.5917,73.3833,1.75667,2.33667
783.5,3.66833,140.135,139.757,2.425,3.05667
784.5,0.488333,101.923,100.19,4.06333,3.47667
785.5,0.408333,73.3217,71.7983,4.49167,3.26667
786.5,0.431667,48.9717,46.8167,5.105,3.09
787.5,0.328333,33.41,30.9767,4.63667,2.88
788.5,0.64,42.86,40.53,4.62833,2.74
789.5,0.216667,11.4767,8.77333,4.41333,2.365
790.5,0.808333,1.49167,0.163333,4.00833,2.185
791.5,1.395,0.428333,0,4.31833,1.93333
792.5,1.63833,0.355,0,3.815,1.77167
793.5,1.55167,0.403333,0,4.09167,1.8
794.5,1.81667,0.311667,0,3.09167,1.755
795.5,1.83667,0.258333,0,2.92667,1.71333
796.5,1.80833,0.266667,0,2.92667,1.63167
797.5,1.86833,0.255,0,3.27167,1.40333
798.5,1.65333,0.225,0,3.36333,1.22
799.5,1.43833,0.16,0,3.23833,0.895
800.5,1.735,0.195,0,2.84333,0.47
801.5,2.93167,0.203333,0,2.04,0.428333
802.5,3.805,0.168333,0,0.988333,0.42
803.5,2.17667,0.116667,0,0.736667,0.4
804.5,3.215,6.32667,4.895,0.935,0.288333
805.5,17.4617,47.8367,48.44,2.13667,0.881667
806.5,385.092,101.943,230.335,3.00333,1.46833
807.5,275.255,205.127,312.022,2.95333,2.635
808.5,286.127,228.663,368.597,3.60833,3.285
809.5,668.74,169.115,515.518,2.79167,4.285
810.5,889.77,87.2467,525.453,2.71167,5.27833
811.5,890.402,74.3483,441.68,1.78833,6.40667
812.5,784.862,66.8267,292.092,1.53333,7.355
813.5,578.348,46.7567,126.293,0.958333,7.965
814.5,86.64,9.03167,10.3483,0.865,5.62667
815.5,0.005,0.17,0,0.353333,2.03833
816.5,2.11833,0.165,0,0.508333,1.04333
817.5,3.25333,0.191667,0,0.543333,-0.0516667
818.5,3.91,0.211667,0,0.503333,-0.793333
819.5,4.62833,0.163333,0,0.516667,-0.37
820.5,4.94333,0.18,0,0.231667,-0.64
821.5,3.89833,0.201667,0,1.23667,-0.486667
822.5,2.75333,0.201667,0,0.74,-0.976667
823.5,4.715,0.125,0,0.473333,-1.84
824.5,3.84667,0.181667,0,0.398333,-1.67333
825.5,3.76833,0.216667,0,0.406667,-2.2
826.5,4.50833,0.22,0,0.618333,-2.83833
827.5,5.22667,0.158333,0,0.391667,-2.94167
828.5,6.425,14.44,12.9167,0.376667,-2.66333
829.5,10.5267,78.6933,77.7,0.438333,-1.31667
830.5,8.13333,131.12,131.703,1.21333,0.16
831.5,3.85667,119.848,119.847,1.13667,1.10333
832.5,5.44333,144.355,144.81,0.44,2.095
833.5,5.55667,223.78,226.227,0.966667,2.96333
834.5,1.67167,159.795,160.495,0.786667,3.345
835.5,0.0466667,87.8417,87.23,1.48,3.12833
836.5,0.0533333,84.77,84.04,2.17833,2.44167
837.5,0.095,46.0733,44.6,2.39667,1.855
838.5,0.615,6.41167,5.095,1.73333,1.48333
839.5,2.67667,0.141667,0,0.986667,0.988333
840.5,2.20667,0.186667,0,0.61,0.441667
841.5,4.17667,0.183333,0,0.441667,0.35
842.5,3.725,0.19,0,0.42,-0.0116667
843.5,3.19,0.18,0,0.303333,-0.276667
844.5,3.63667,0.2,0,0.275,-0.443333
845.5,4.495,0.163333,0,0.39,-0.6
846.5,3.48333,0.155,0,0.55,-0.691667
847.5,3.08167,0.138333,0,1.28667,-0.803333
848.5,3.50333,0.153333,0,1.36,-0.35
849.5,2.345,0.17,0,0.92,-0.783333
850.5,3.015,0.138333,0,1.2,-1.055
851.5,3.25833,0.161667,0,1.10667,-1.195
852.5,4.21,9.47833,7.955,1.15833,-1.38
853.5,281.265,50.96,103.902,2.04167,-1.47167
854.5,541.637,111.773,277.787,3.56667,-0.778333
855.5,680.833,152.885,441.827,1.975,0.468333
856.5,280.605,289.503,429.663,1.55333,1.59833
857.5,16.655,242.822,253.863,1.63667,1.79333
858.5,75.33,245.805,281.327,1.67833,2.21333
859.5,11.13,187.975,191.997,1.37,3.13167
860.5,6.37667,134.913,134.395,2.59167,3.625
861.5,79.1917,67.3,76.3967,2.13167,3.73333
862.5,117.688,10.5217,10.9267,0.84,2.60167
863.5,1.61333,0.211667,0,0.603333,-0.14
864.5,2.51,0.225,0,0.323333,-1.55667
865.5,4.27333,0.198333,0,0.301667,-2.17833
866.5,4.24167,0.203333,0,0.263333,-2.57833
867.5,4.54,0.188333,0,0.278333,-2.71167
868.5,3.76667,0.243333,0,0.671667,-3.50667
869.5,5.59333,0.201667,0,0.381667,-3.76833
870.5,4.69833,0.221667,0,0.465,-3.86333
871.5,5.29,0.235,0,0.408333,-4.21167
872.5,5.18167,0.198333,0,0.441667,-4.105
873.5,4.75667,0.25,0,0.828333,-3.05667
874.5,5.42333,0.19,0,1.46667,-2.77833
875.5,4.36,0.25,0,1.58333,-3.65667
876.5,23.8283,12.4783,10.9617,1.30333,-2.91167
877.5,662.923,41.7117,149.38,1.105,-0.831667
878.5,840.427,57.0167,321.533,4.06833,2.30667
879.5,916.77,67.5133,465.218,5.51,3.65333
880.5,968.052,68.145,558.815,5.535,5.27
881.5,981.462,67.0033,590.12,5.73667,6.52333
882.5,968.475,64.9633,556.325,5.92667,7.39667
883.5,931.805,60.2583,459.865,6.24,8.03167
884.5,860.207,52.215,308.858,5.07667,8.91167
885.5,677.583,37.2767,138.68,4.85333,9.05833
886.5,177.195,10.205,13.5283,3.63333,7.52167
887.5,0.371667,0.105,0,3.04167,5.965
888.5,0.838333,0.25,0,0.793333,4.01667
889.5,2.65333,0.165,0,0.956667,2.355
890.5,2.68,0.175,0,1.60333,2.90667
891.5,4.115,0.171667,0,1.70667,3.04833
892.5,2.97833,0.135,0,2.215,3.55667
893.5,1.67667,0.17,0,3.85833,3.85667
894.5,0.991667,0.196667,0,4.24333,3.62167
895.5,1.28833,0.161667,0,3.665,3.27833
896.5,1.15667,0.246667,0,4.27,3.20333
897.5,1.04167,0.275,0,4.605,2.53167
898.5,1.435,0.21,0,3.85,2
899.5,2.24667,0.191667,0,2.59333,1.45833
900.5,2.37,9.06667,7.01167,2.79333,1.205
901.5,2.01833,50.7083,48.4333,4.36167,1.63833
902.5,1.94,114.412,113.198,3.99167,1.99333
903.5,1.66667,166.11,165.093,4.13167,2.37
904.5,44.23,248.038,269.127,3.96,2.73
905.5,36.985,220.207,237.935,3.565,3.11167
906.5,158.225,249.622,325.938,3.19667,3.83833
907.5,242.608,236.205,347.237,3.40833,4.31
908.5,15.5,105.105,109.737,3.35333,4.25333
909.5,0.125,41.825,40.1517,3.395,3.80667
910.5,0.586667,3.73667,2.22833,3.20333,3.205
911.5,1.44667,0.3,0,2.965,2.80333
912.5,2.00833,0.208333,0,2.085,2.77
913.5,2.94667,0.141667,0,0.95,2.62167
914.5,1.23833,0.0766667,0,1.32833,2.19833
915.5,3.145,0.0933333,0,0.998333,2.11833
916.5,2.88333,0.118333,0,0.811667,2
917.5,3.63667,0.155,0,0.51,1.555
918.5,1.24833,0.188333,0,0.406667,0.263333
919.5,2.005,0.195,0,0.706667,-0.501667
920.5,4.90833,0.168333,0,0.478333,-0.68
921.5,4.85667,0.16,0,0.52,-0.733333
922.5,4.905,0.141667,0,0.83,-0.466667
923.5,1.69333,0.245,0,2.31167,0.18
924.5,2.54667,7.99667,6.345,1.93167,0.0816667
925.5,2.03333,31.93,30.3283,2.16833,-0.0316667
926.5,1.81667,55.695,54.755,1.36,-0.36
927.5,2.18833,78.1683,76.1267,2.1,-1.00667
928.5,2.835,107.913,105.262,2.11,-1.24833
929.5,1.12667,175.297,167.707,2.395,-0.878333
930.5,1.205,211.627,207.783,2.115,-0.613333
931.5,0.811667,159.567,158.46,2.29167,-0.605
932.5,3.505,116.98,114.393,2.155,-0.656667
933.5,3.61667,73.985,70.0233,2.08167,-0.643333
934.5,3.70333,9.99833,7.54667,1.97667,-0.993333
935.5,4.95833,0.0283333,0,1.20833,-1.26
936.5,4.78167,0.108333,0,0.52,-1.40833
937.5,5.205,0,0,0.201667,-1.36833
938.5,5.47333,0.0416667,0,0.28,-1.525
939.5,6.28,0.065,0,1.30667,-1.445
940.5,3.56167,0.151667,0,3.38,-1.13
941.5,1.93,0.171667,0,3.50167,-2.325
942.5,2.145,0.153333,0,3.695,-3.63167
943.5,2.275,0.291667,0,4.50667,-4.31333
944.5,1.48167,0.188333,0,3.01833,-5.81833
945.5,5.13667,0.191667,0,2.145,-6.60333
946.5,8.11833,0.168333,0,0.875,-7.565
947.5,7.07667,0.168333,0,2.17667,-5.70667
948.5,4.28,16.8383,14.1667,2.73667,-4.84667
949.5,37.4433,80.9233,77.4117,2.31833,-3.96167
950.5,526.108,115.468,287.223,4.36,-3.03833
951.5,914.7,96.77,497.745,5.54333,-2.25833
952.5,957.668,97.375,590.257,4.295,-1.08833
953.5,982.908,93.225,624.628,4.245,0.198333
954.5,985.63,84.23,591.015,3.855,1.43333
955.5,935.502,79.8517,486.385,4.14,2.18667
956.5,849.475,67.1317,327.37,3.49667,2.625
957.5,661.992,46.7333,150.423,3.97667,2.27
958.5,172.777,13.63,18.365,2.36667,0.663333
959.5,1.125,0.228333,0,0.3,-1.705
960.5,3.575,0.235,0,0.816667,-2.28333
961.5,5.31167,0.198333,0.00166667,0.933333,-2.51667
962.5,4.73167,0.223333,0,0.5,-3.53167
963.5,5.6,0.185,0,1.18,-2.91667
964.5,6.05833,0.103333,0,1.675,-2.67333
965.5,2.89167,0.181667,0,3.49667,-1.005
966.5,3.39333,0.265,0,1.10667,-2.22667
967.5,3.13667,0.123333,0,2.68333,-2.40833
968.5,2.365,0.331667,0,3.98333,-1.86833
969.5,2.50833,0.045,0,2.67333,-1.67167
970.5,2.685,0.118333,0,2.64333,-1.52833
971.5,2.52333,0.178333,0,2.47,-1.575
972.5,2.71,15.785,14.0433,2.91833,-1.31333
973.5,2.25,89.5267,88.43,3.145,-0.763333
974.5,4.24167,189.182,187.968,4.375,-0.268333
975.5,39.9533,293.848,309.002,5.07833,0.24
976.5,5.47667,295.493,296.528,4.66833,0.521667
977.5,2.78333,265.345,265.267,4.62167,0.831667
978.5,3.39333,301.582,301.245,4.63167,1.19667
979.5,5.205,211.298,212.938,4.98667,1.44167
980.5,0.19,90.4833,88.5267,4.99333,1.38667
981.5,0.385,56.27,54.2717,3.26667,1.17
982.5,1.97167,8.81167,7.38667,1.52,1.045
983.5,2.17333,0.176667,0,0.556667,0.558333
984.5,4.09167,0.161667,0,0.381667,0.176667
985.5,2.55333,0.176667,0,1.55,0.065
986.5,4.13833,0.195,0,0.536667,-0.445
987.5,4.03167,0.2,0,0.278333,-0.698333
988.5,3.05,0.195,0,0.295,-0.966667
989.5,3.86,0.19,0,0.201667,-1.105
990.5,4.135,0.2,0,0.341667,-1.20667
991.5,4.45333,0.16,0,0.36,-1.37333
992.5,4.04,0.165,0,0.406667,-1.28
993.5,3.6,0.125,0,0.408333,-1.22333
994.5,2.95833,0.156667,0,0.943333,-1.20667
995.5,4.54,0.155,0,0.68,-1.035
996.5,2.76,11.7667,10.5717,1.28667,-1.09667
997.5,1.96167,59.4967,58.3817,1.71333,-1.06833
998.5,0.586667,131.372,129.888,2.70167,-1.80167
999.5,0.693333,222.633,221.087,3.32667,-1.81167
1000.5,4.15667,300.857,302.233,2.38167,-1.32667
1001.5,0.15,273.598,274.877,3.56833,-1.04
1002.5,1.045,170.867,172.047,5.375,-1.44667
1003.5,0.435,128.538,126.593,8.51667,-2.965
1004.5,0.243333,124.208,122.25,9.98833,-4.195
1005.5,0.0433333,65.835,63.8017,9.65833,-5.38333
1006.5,0.378333,9.01667,6.96833,8.52,-6.69167
1007.5,2.68167,0.643333,0,5.93667,-7.02
1008.5,2.57,0.646667,0,5.54833,-7.23167
1009.5,2.105,0.705,0,5.25333,-8.38667
1010.5,2.41167,0.661667,0,5.79,-9.03
1011.5,2.70833,0.591667,0,5.235,-8.91667
1012.5,2.28667,0.433333,0,4.665,-9.20333
1013.5,2.40833,0.466667,0,4.56333,-9.91333
1014.5,2.75667,0.491667,0,4.87,-10.2217
1015.5,3.59333,0.398333,0,3.96333,-9.635
1016.5,3.155,0.556667,0,4.73667,-9.145
1017.5,2.185,0.73,0,6.23167,-8.35167
1018.5,1.73667,0.781667,0,7.53,-7.94667
1019.5,1.635,0.895,0,7.19333,-8.18167
1020.5,1.27333,17.2717,14.0633,7.54333,-8.455
1021.5,13.405,126.353,124.045,8.24,-8.19
1022.5,1.04,112.932,109.082,7.77667,-7.74167
1023.5,0.435,240.913,236.125,8.49,-7.31333
1024.5,2.53833,278.115,274.348,8.57333,-6.73333
1025.5,0.368333,249.36,245.432,9.23333,-6.25
1026.5,0.161667,185.388,182.345,9.54,-5.76833
1027.5,0.745,173.268,171.268,8.585,-5.54167
1028.5,0.335,133.802,132.02,7.91833,-5.17
1029.5,0.171667,49.9183,47.3783,7.98833,-4.73
1030.5,0.408333,7.935,5.52167,7.65167,-4.675
1031.5,1.36167,0.843333,0,7.28333,-5.15333
1032.5,1.395,0.79,0,7.85667,-5.30333
1033.5,1.285,0.771667,0,8.10667,-5.52167
1034.5,1.44,0.735,0,7.9,-5.49833
1035.5,1.69667,0.723333,0,6.89667,-5.26833
1036.5,1.955,0.676667,0,6.91167,-4.84333
1037.5,1.29667,0.736667,0,8.38833,-4.61167
1038.5,1.27833,0.775,0,7.45667,-4.91833
1039.5,1.39833,0.778333,0,6.61833,-5.05667
1040.5,1.29333,0.761667,0,6.185,-5.385
1041.5,1.18667,0.713333,0,6.11667,-5.89333
1042.5,1.02167,0.55,0,4.52833,-6.39
1043.5,1.25333,0.603333,0,4.49667,-6.79333
1044.5,105.667,29.8067,36.2317,4.44,-6.60167
1045.5,514.792,132.762,228.223,4.62833,-5.28667
1046.5,364.003,225.53,347.657,6.47333,-4.20167
1047.5,886.49,111.562,520.318,6.67333,-3.055
1048.5,944.442,100.908,605.3,6.36667,-1.52
1049.5,958.885,98.6467,635.637,6.135,0.406667
1050.5,930.367,100.788,599.282,7.34833,2.00667
1051.5,892.592,93.0483,501.545,6.83333,2.63
1052.5,810.637,79.8483,347.613,7.13,2.805
1053.5,234.513,68.4367,111.45,4.39167,2.45667
1054.5,0.11,17.3783,13.8583,3.97333,1.34167
1055.5,1.19333,0.151667,0,3.12667,0.56
1056.5,2.11167,0.07,0,2.39833,0.326667
1057.5,1.60833,0.075,0,2.78833,0.408333
1058.5,0.946667,0.165,0,3.15667,0.125
1059.5,3.38333,0.0883333,0,2.38833,-0.0733333
1060.5,2.81667,0.158333,0,2.23167,0.356667
1061.5,3.77667,0.173333,0,1.49167,0.0533333
1062.5,2.14667,0.09,0,2.11833,0.296667
1063.5,2.47833,0.06,0,1.95167,0.721667
1064.5,3.715,0.165,0,0.816667,0.335
1065.5,2.11333,0.125,0,0.44,0.00333333
1066.5,2.30167,0.121667,0,1.67,0.323333
1067.5,3.82333,0.193333,0,0.66,0.263333
1068.5,2.115,25.0967,23.2917,1.54667,0.255
1069.5,6.56833,95.0567,94.3667,0.8,0.74
